0.01923077, 0.17307693, 0.27884614, 0.38461539, 0.086538464, 0.048076924, 0.009615385, 0, 0, 0;
 0, 0.027972028, 0.020979021, 0.020979021, 0.15384616, 0.15384616, 0.18881118, 0.24475524, 0.16783217, 0.020979021;
 0, 0.18803419, 0.20512821, 0.25641027, 0.12820514, 0.11965812, 0.068376072, 0.034188036, 0, 0;
 0.092307694, 0.07692308, 0.030769231, 0.13846155, 0.23076923, 0.046153847, 0.053846154, 0.2846154, 0.046153847, 0;
 0.068376072, 0.11111111, 0.15384616, 0.094017096, 0.07692308, 0.094017096, 0.12820514, 0.21367522, 0.05982906, 0;
 0.16083916, 0.11188811, 0.11188811, 0.041958041, 0.083916083, 0.034965035, 0.083916083, 0.16083916, 0.18881118, 0.020979021;
 0, 0.0064102565, 0.01923077, 0.096153848, 0.1474359, 0.28846154, 0.25641027, 0.16666667, 0.01923077, 0;
 0.17948718, 0.21367522, 0.1025641, 0.034188036, 0.034188036, 0.085470088, 0.034188036, 0.07692308, 0.15384616, 0.085470088;
 0, 0.0076923077, 0.13076924, 0.27692309, 0.2923077, 0.22307692, 0.069230773, 0, 0, 0;
 0, 0.23076923, 0.26495728, 0.16239317, 0.14529915, 0.11965812, 0.068376072, 0.008547009, 0, 0;
 0.041666668, 0.22222222, 0.2361111, 0.18055555, 0.097222224, 0.055555556, 0.1388889, 0.027777778, 0, 0;
 0.11428571, 0.14285715, 0.071428575, 0.042857144, 0.042857144, 0.014285714, 0.028571429, 0.11428571, 0.38571429, 0.042857144;
 0, 0.016666668, 0.083333336, 0.25, 0.28333333, 0.23333333, 0.13333334, 0, 0, 0;
 0.046296295, 0.074074075, 0.11111111, 0.1574074, 0.17592593, 0.33333334, 0.074074075, 0.018518519, 0.0092592593, 0;
 0.018518519, 0.19444445, 0.18518518, 0.064814813, 0.09259259, 0.19444445, 0.083333336, 0.09259259, 0.055555556, 0.018518519;
 0.033333335, 0.11666667, 0.13333334, 0.11666667, 0.13333334, 0.24166666, 0.125, 0.033333335, 0.06666667, 0;
 0.020833334, 0.072916664, 0.28125, 0.22916667, 0.29166666, 0.10416666, 0, 0, 0, 0;
 0.075000003, 0.25833333, 0.13333334, 0.24166666, 0.091666669, 0.1, 0.041666668, 0.016666668, 0.033333335, 0.0083333338;
 0, 0.041666668, 0.0625, 0.083333336, 0.19791667, 0.36458334, 0.16666667, 0.072916664, 0.010416667, 0;
 0, 0.011904762, 0.011904762, 0.095238097, 0.58333331, 0.29761904, 0, 0, 0, 0;
 0.020833334, 0.0625, 0.39583334, 0.1875, 0.11458334, 0.072916664, 0.052083332, 0.020833334, 0.072916664, 0;
 0.0083333338, 0.016666668, 0.1, 0.39166668, 0.24166666, 0.18333334, 0.058333334, 0, 0, 0;
 0, 0.0034602077, 0.0034602077, 0.35986158, 0.62975776, 0.0034602077, 0, 0, 0, 0;
 0.012987013, 0.11688311, 0.15584415, 0.25324675, 0.27272728, 0.11038961, 0.058441557, 0.012987013, 0.0064935065, 0;
 0.057017542, 0.16447368, 0.17324561, 0.27192983, 0.2741228, 0.039473683, 0.0087719299, 0.0087719299, 0.0021929825, 0;
 0.16176471, 0.049019609, 0.10784314, 0.29411766, 0.33823529, 0.029411765, 0.0098039219, 0.004901961, 0.004901961, 0;
 0, 0.18181819, 0.13636364, 0.21590909, 0.13068181, 0.19886364, 0.10795455, 0.028409092, 0, 0;
 0.0052083335, 0.015625, 0.010416667, 0.020833334, 0.234375, 0.640625, 0.0625, 0.0052083335, 0.0052083335, 0;
 0.0037037036, 0.037037037, 0.1037037, 0.2074074, 0.41111112, 0.22222222, 0.014814815, 0, 0, 0;
 0.016528925, 0.082644626, 0.12396694, 0.1322314, 0.19834711, 0.28099173, 0.1322314, 0.024793388, 0.0082644625, 0
