0, 0.009615385, 0.009615385, 0.009615385, 0.009615385, 0.01923077, 0.48076922, 0.33653846, 0.125, 0;
 0, 0.023076924, 0.046153847, 0.053846154, 0.16153847, 0.2923077, 0.30000001, 0.12307692, 0, 0;
 0, 0.014285714, 0.014285714, 0.057142857, 0.15714286, 0.34285715, 0.37142858, 0.042857144, 0, 0;
 0.031746034, 0.20634921, 0.14285715, 0.015873017, 0.095238097, 0.095238097, 0.19047619, 0.095238097, 0.11111111, 0.015873017;
 0.041666668, 0.16666667, 0.069444448, 0.083333336, 0.041666668, 0.11111111, 0.2361111, 0.20833333, 0.041666668, 0;
 0, 0.0092592593, 0.0092592593, 0.0092592593, 0.0092592593, 0.21296297, 0.52777779, 0.22222222, 0, 0;
 0, 0.010416667, 0.010416667, 0.083333336, 0.19791667, 0.15625, 0.39583334, 0.14583333, 0, 0;
 0, 0.011904762, 0.011904762, 0.011904762, 0.10714286, 0.2857143, 0.42857143, 0.14285715, 0, 0;
 0, 0.010416667, 0.010416667, 0.010416667, 0.010416667, 0.010416667, 0.14583333, 0.47916666, 0.26041666, 0.0625;
 0, 0.0083333338, 0.0083333338, 0.0083333338, 0.0083333338, 0.0083333338, 0.13333334, 0.40000001, 0.40000001, 0.025;
 0, 0.011363637, 0.011363637, 0.03409091, 0.29545453, 0.32954547, 0.31818181, 0, 0, 0;
 0, 0.074074075, 0.25, 0.3611111, 0.25, 0.046296295, 0.0092592593, 0.0092592593, 0, 0;
 0.0092592593, 0.018518519, 0.0092592593, 0.0092592593, 0.046296295, 0.28703704, 0.55555558, 0.064814813, 0, 0;
 0, 0.0083333338, 0.0083333338, 0.0083333338, 0.06666667, 0.69999999, 0.20833333, 0, 0, 0;
 0, 0.0092592593, 0.0092592593, 0.0092592593, 0.027777778, 0.27777779, 0.43518519, 0.23148148, 0, 0;
 0, 0.010416667, 0.010416667, 0.010416667, 0.20833333, 0.23958333, 0.33333334, 0.16666667, 0.020833334, 0;
 0.033333335, 0.075000003, 0.058333334, 0.083333336, 0.083333336, 0.1, 0.15000001, 0.24166666, 0.16666667, 0.0083333338;
 0.03846154, 0.069230773, 0.03846154, 0.053846154, 0.03846154, 0.03846154, 0.11538462, 0.23846154, 0.33076924, 0.03846154;
 0, 0.014285714, 0.057142857, 0.042857144, 0.057142857, 0.17142858, 0.47142857, 0.17142858, 0.014285714, 0;
 0.030769231, 0.1, 0.046153847, 0.15384616, 0.2846154, 0.23076923, 0.11538462, 0.03846154, 0, 0;
 0.008547009, 0.025641026, 0.017094018, 0.008547009, 0.16239317, 0.18803419, 0.40170941, 0.17948718, 0.008547009, 0;
 0, 0.0076923077, 0.0076923077, 0.0076923077, 0.0076923077, 0.0076923077, 0.2, 0.51538461, 0.24615385, 0;
 0, 0.009615385, 0.009615385, 0.009615385, 0.009615385, 0.01923077, 0.13461539, 0.29807693, 0.40384614, 0.10576923;
 0, 0.0076923077, 0.0076923077, 0.0076923077, 0.16153847, 0.22307692, 0.27692309, 0.30000001, 0.015384615, 0;
 0, 0.008547009, 0.008547009, 0.008547009, 0.025641026, 0.14529915, 0.71794873, 0.085470088, 0, 0;
 0, 0.0076923077, 0.0076923077, 0.0076923077, 0.15384616, 0.18461539, 0.57692307, 0.061538462, 0, 0;
 0.0076923077, 0.0076923077, 0.023076924, 0.0076923077, 0.015384615, 0.015384615, 0.27692309, 0.46153846, 0.18461539, 0;
 0, 0.016666668, 0.050000001, 0.016666668, 0.033333335, 0.06666667, 0.16666667, 0.48333332, 0.16666667, 0;
 0, 0.042857144, 0.085714288, 0.085714288, 0.057142857, 0.11428571, 0.48571429, 0.11428571, 0.014285714, 0;
 0, 0.0076923077, 0.0076923077, 0.0076923077, 0.0076923077, 0.0076923077, 0.26153848, 0.6076923, 0.092307694, 0
